neg,neu,pos,compound
0.087,0.866,0.047,-0.2732
0.0,0.601,0.399,0.8074
0.108,0.782,0.11,-0.2354
0.0,1.0,0.0,0.0
0.384,0.616,0.0,-0.891
0.0,1.0,0.0,0.0
0.089,0.821,0.089,0.0
0.128,0.872,0.0,-0.3612
0.242,0.697,0.061,-0.5267
0.0,1.0,0.0,0.0
0.231,0.769,0.0,-0.872
0.194,0.806,0.0,-0.5574
0.202,0.614,0.184,-0.1027
0.0,1.0,0.0,0.0
0.072,0.814,0.113,0.2263
0.0,0.847,0.153,0.5574
0.0,0.948,0.052,0.2023
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.08,0.884,0.036,-0.3818
0.124,0.813,0.063,-0.4654
0.066,0.934,0.0,-0.4019
0.375,0.625,0.0,-0.7645
0.0,0.858,0.142,0.5106
0.0,1.0,0.0,0.0
0.03,0.924,0.046,0.1835
0.128,0.766,0.107,-0.1449
0.0,0.906,0.094,0.4767
0.2,0.8,0.0,-0.8402
0.303,0.697,0.0,-0.9413
0.192,0.678,0.13,-0.2732
0.0,1.0,0.0,0.0
0.052,0.85,0.098,0.3664
0.279,0.721,0.0,-0.4767
0.0,1.0,0.0,0.0
0.0,0.878,0.122,0.2023
0.218,0.782,0.0,-0.9081
0.105,0.895,0.0,-0.6249
0.0,0.874,0.126,0.1531
0.0,0.85,0.15,0.3182
0.0,1.0,0.0,0.0
0.275,0.725,0.0,-0.6486
0.0,0.702,0.298,0.6239
0.0,0.773,0.227,0.4767
0.239,0.662,0.099,-0.7579
0.0,0.936,0.064,0.0772
0.0,1.0,0.0,0.0
0.0,0.893,0.107,0.6369
0.0,0.84,0.16,0.5806
0.444,0.556,0.0,-0.7506
0.311,0.689,0.0,-0.8807
0.143,0.857,0.0,-0.25
0.26,0.672,0.068,-0.7408
0.0,1.0,0.0,0.0
0.0,0.82,0.18,0.5574
0.0,0.813,0.187,0.6486
0.184,0.67,0.146,-0.1179
0.316,0.684,0.0,-0.5719
0.0,1.0,0.0,0.0
0.35,0.65,0.0,-0.5106
0.0,1.0,0.0,0.0
0.218,0.728,0.053,-0.5267
0.126,0.595,0.279,0.8895
0.139,0.671,0.191,0.4652
0.206,0.651,0.143,-0.4588
0.136,0.733,0.132,-0.0258
0.134,0.602,0.263,0.631
0.097,0.903,0.0,-0.6249
0.0,0.724,0.276,0.6369
0.0,1.0,0.0,0.0
0.0,0.877,0.123,0.2732
0.0,0.91,0.09,0.6312
0.14,0.86,0.0,-0.5994
0.146,0.854,0.0,-0.4404
0.224,0.776,0.0,-0.3818
0.0,1.0,0.0,0.0
0.444,0.556,0.0,-0.34
0.0,0.901,0.099,0.3182
0.319,0.681,0.0,-0.7269
0.221,0.779,0.0,-0.6428
0.0,0.905,0.095,0.2263
0.0,0.612,0.388,0.2263
0.249,0.698,0.053,-0.8834
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.137,0.863,0.0,-0.4019
0.076,0.861,0.063,-0.128
0.242,0.718,0.04,-0.926
0.105,0.78,0.116,-0.1531
0.0,0.847,0.153,0.5574
0.273,0.65,0.077,-0.9255
0.0,0.823,0.177,0.7269
0.331,0.493,0.175,-0.6523
0.176,0.824,0.0,-0.7184
0.0,0.803,0.197,0.4019
0.138,0.578,0.284,0.5106
0.0,0.824,0.176,0.5423
0.251,0.749,0.0,-0.7717
0.104,0.896,0.0,-0.6767
0.0,1.0,0.0,0.0
0.098,0.716,0.186,0.7003
0.0,0.967,0.033,0.1027
0.0,1.0,0.0,0.0
0.453,0.547,0.0,-0.7003
0.173,0.758,0.069,-0.7003
0.07,0.867,0.062,-0.0772
0.189,0.811,0.0,-0.5994
0.0,0.938,0.062,0.3034
0.0,0.907,0.093,0.4939
0.288,0.581,0.131,-0.9008
0.0,1.0,0.0,0.0
0.0,0.874,0.126,0.5574
0.0,1.0,0.0,0.0
0.168,0.716,0.116,-0.4404
0.162,0.838,0.0,-0.4767
0.066,0.852,0.082,0.128
0.114,0.795,0.091,-0.1531
0.227,0.712,0.061,-0.6249
0.0,1.0,0.0,0.0
0.048,0.884,0.068,0.2052
0.229,0.707,0.063,-0.7783
0.0,1.0,0.0,0.0
0.073,0.876,0.051,-0.2732
0.059,0.813,0.128,0.4926
0.0,0.857,0.143,0.3612
0.301,0.699,0.0,-0.6486
0.137,0.609,0.254,0.3182
0.125,0.875,0.0,-0.7053
0.083,0.917,0.0,-0.2263
0.064,0.68,0.256,0.8658
0.255,0.745,0.0,-0.6249
0.0,1.0,0.0,0.0
0.0,0.733,0.267,0.4588
0.276,0.689,0.035,-0.936
0.0,1.0,0.0,0.0
0.0,0.874,0.126,0.5994
0.127,0.772,0.101,-0.521
0.0,1.0,0.0,0.0
0.0,0.837,0.163,0.802
0.0,0.94,0.06,0.3182
0.0,0.788,0.212,0.765
0.146,0.722,0.132,-0.4019
0.0,0.756,0.244,0.4404
0.13,0.791,0.079,-0.1531
0.0,1.0,0.0,0.0
0.089,0.789,0.122,0.1779
0.067,0.695,0.238,0.7845
0.0,0.63,0.37,0.9169
0.313,0.687,0.0,-0.6249
0.232,0.654,0.114,-0.6429
0.078,0.781,0.141,0.4882
0.171,0.829,0.0,-0.8126
0.0,0.635,0.365,0.8475
0.0,1.0,0.0,0.0
0.184,0.588,0.227,0.4939
0.157,0.82,0.024,-0.7997
0.184,0.816,0.0,-0.4019
0.141,0.761,0.097,-0.1119
0.14,0.755,0.106,0.0258
0.0,1.0,0.0,0.0
0.147,0.776,0.078,-0.4019
0.065,0.935,0.0,-0.1027
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.685,0.315,0.784
0.107,0.893,0.0,-0.5574
0.167,0.833,0.0,-0.4215
0.0,0.573,0.427,0.8867
0.143,0.857,0.0,-0.7717
0.202,0.798,0.0,-0.7269
0.26,0.74,0.0,-0.7964
0.257,0.67,0.073,-0.5106
0.199,0.737,0.064,-0.6059
0.0,1.0,0.0,0.0
0.12,0.804,0.075,-0.5707
0.082,0.866,0.052,-0.128
0.155,0.845,0.0,-0.296
0.0,1.0,0.0,0.0
0.363,0.637,0.0,-0.6908
0.307,0.5,0.193,-0.1531
0.045,0.72,0.235,0.875
0.081,0.919,0.0,-0.3182
0.167,0.833,0.0,-0.25
0.0,0.632,0.368,0.7906
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.132,0.799,0.069,-0.2462
0.492,0.508,0.0,-0.7003
0.0,0.625,0.375,0.9118
0.034,0.852,0.114,0.5106
0.138,0.815,0.047,-0.5733
0.104,0.896,0.0,-0.5574
0.152,0.758,0.091,-0.296
0.0,0.708,0.292,0.5106
0.0,0.838,0.162,0.4767
0.0,0.872,0.128,0.2263
0.055,0.825,0.12,0.3775
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.157,0.786,0.057,-0.5719
0.221,0.779,0.0,-0.8807
0.084,0.916,0.0,-0.5106
0.0,1.0,0.0,0.0
0.482,0.518,0.0,-0.8519
0.0,0.954,0.046,0.2023
0.093,0.805,0.102,0.0387
0.266,0.734,0.0,-0.504
0.302,0.698,0.0,-0.6369
0.0,1.0,0.0,0.0
0.172,0.713,0.115,-0.6249
0.199,0.631,0.169,-0.4391
0.363,0.587,0.05,-0.93
0.186,0.742,0.072,-0.6915
0.0,0.849,0.151,0.4939
0.112,0.754,0.134,0.0516
0.0,1.0,0.0,0.0
0.288,0.712,0.0,-0.8834
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.194,0.784,0.023,-0.743
0.0,1.0,0.0,0.0
0.0,0.677,0.323,0.9497
0.277,0.684,0.038,-0.946
0.118,0.882,0.0,-0.5574
0.0,1.0,0.0,0.0
0.051,0.837,0.112,0.4515
0.36,0.64,0.0,-0.9549
0.0,1.0,0.0,0.0
0.202,0.697,0.101,-0.4404
0.311,0.689,0.0,-0.8856
0.129,0.789,0.082,-0.2023
0.145,0.727,0.127,-0.0772
0.131,0.814,0.054,-0.3736
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.202,0.798,0.0,-0.872
0.0,0.804,0.196,0.296
0.0,1.0,0.0,0.0
0.132,0.813,0.055,-0.6249
0.0,1.0,0.0,0.0
0.131,0.759,0.11,-0.128
0.0,1.0,0.0,0.0
0.215,0.785,0.0,-0.7964
0.206,0.652,0.143,-0.3071
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.163,0.737,0.1,-0.6808
0.0,1.0,0.0,0.0
0.232,0.768,0.0,-0.8883
0.425,0.575,0.0,-0.5719
0.268,0.732,0.0,-0.7456
0.2,0.8,0.0,-0.9057
0.145,0.855,0.0,-0.4389
0.0,1.0,0.0,0.0
0.177,0.668,0.155,0.0258
0.0,1.0,0.0,0.0
0.276,0.724,0.0,-0.4939
0.051,0.878,0.071,0.25
0.0,0.903,0.097,0.4767
0.071,0.839,0.09,0.1531
0.312,0.688,0.0,-0.7783
0.0,0.937,0.063,0.3612
0.157,0.696,0.148,-0.296
0.146,0.73,0.124,-0.2023
0.095,0.825,0.079,-0.128
0.063,0.82,0.117,0.3134
0.063,0.857,0.08,0.1531
0.391,0.609,0.0,-0.8271
0.2,0.8,0.0,-0.3612
0.17,0.83,0.0,-0.6486
0.0,0.955,0.045,0.128
0.191,0.809,0.0,-0.8271
0.0,0.722,0.278,0.8834
0.195,0.627,0.178,0.0387
0.047,0.765,0.188,0.694
0.359,0.641,0.0,-0.8126
0.0,1.0,0.0,0.0
0.05,0.847,0.103,0.3818
0.274,0.605,0.12,-0.5552
0.0,1.0,0.0,0.0
0.079,0.921,0.0,-0.4767
0.0,1.0,0.0,0.0
0.427,0.509,0.064,-0.9782
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.085,0.795,0.12,0.1583
0.055,0.854,0.09,0.34
0.289,0.597,0.114,-0.7553
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.388,0.612,0.0,-0.6908
0.055,0.945,0.0,-0.2732
0.0,1.0,0.0,0.0
0.07,0.93,0.0,-0.3612
0.0,0.929,0.071,0.4939
0.0,1.0,0.0,0.0
0.17,0.748,0.082,-0.7588
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.362,0.638,0.0,-0.5267
0.104,0.896,0.0,-0.296
0.0,0.685,0.315,0.7845
0.0,0.857,0.143,0.6705
0.0,1.0,0.0,0.0
0.104,0.675,0.221,0.4191
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.063,0.849,0.087,0.2247
0.106,0.894,0.0,-0.3818
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.066,0.884,0.05,-0.1531
0.121,0.879,0.0,-0.5719
0.101,0.856,0.043,-0.3612
0.168,0.656,0.175,0.0772
0.094,0.906,0.0,-0.3612
0.177,0.53,0.293,0.509
0.067,0.785,0.148,0.5106
0.129,0.871,0.0,-0.6705
0.264,0.736,0.0,-0.8653
0.0,0.899,0.101,0.5574
0.227,0.702,0.07,-0.8126
0.0,0.891,0.109,0.3252
0.0,0.917,0.083,0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.31,0.69,0.0,-0.6486
0.0,0.894,0.106,0.3612
0.193,0.644,0.163,-0.2023
0.074,0.687,0.239,0.8225
0.047,0.867,0.087,0.296
0.2,0.725,0.075,-0.6124
0.643,0.357,0.0,-0.5574
0.114,0.656,0.231,0.3976
0.214,0.786,0.0,-0.4588
0.27,0.73,0.0,-0.5719
0.0,1.0,0.0,0.0
0.0,0.907,0.093,0.5574
0.0,1.0,0.0,0.0
0.047,0.909,0.044,-0.0516
0.051,0.924,0.025,-0.2732
0.0,1.0,0.0,0.0
0.204,0.566,0.23,0.0943
0.0,1.0,0.0,0.0
0.174,0.826,0.0,-0.7783
0.189,0.708,0.103,-0.5994
0.0,1.0,0.0,0.0
0.0,0.916,0.084,0.296
0.288,0.712,0.0,-0.7964
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.923,0.077,0.3818
0.273,0.727,0.0,-0.6705
0.0,0.916,0.084,0.34
0.0,1.0,0.0,0.0
0.137,0.754,0.108,-0.128
0.0,0.793,0.207,0.34
0.155,0.845,0.0,-0.296
0.103,0.897,0.0,-0.3182
0.109,0.891,0.0,-0.296
0.0,0.754,0.246,0.8689
0.13,0.87,0.0,-0.6901
0.0,1.0,0.0,0.0
0.266,0.734,0.0,-0.5719
0.0,1.0,0.0,0.0
0.0,0.762,0.238,0.3612
0.0,0.491,0.509,0.8074
0.058,0.85,0.093,0.3164
0.058,0.942,0.0,-0.296
0.0,1.0,0.0,0.0
0.0,0.896,0.104,0.4215
0.0,0.878,0.122,0.5984
0.126,0.771,0.103,-0.296
0.0,0.94,0.06,0.3007
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.138,0.862,0.0,-0.34
0.222,0.665,0.113,-0.6458
0.063,0.773,0.164,0.5762
0.0,1.0,0.0,0.0
0.09,0.806,0.104,0.1531
0.212,0.788,0.0,-0.5423
0.124,0.876,0.0,-0.34
0.0,1.0,0.0,0.0
0.191,0.736,0.074,-0.7845
0.133,0.791,0.076,-0.3664
0.14,0.713,0.146,-0.3042
0.039,0.773,0.189,0.8537
0.059,0.827,0.114,0.34
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.419,0.581,0.0,-0.802
0.0,1.0,0.0,0.0
0.076,0.924,0.0,-0.4019
0.2,0.8,0.0,-0.875
0.143,0.754,0.103,-0.2732
0.185,0.687,0.128,-0.4404
0.153,0.847,0.0,-0.6978
0.247,0.637,0.116,-0.5423
0.119,0.746,0.136,0.1901
0.192,0.786,0.022,-0.8807
0.068,0.826,0.106,0.3182
0.444,0.556,0.0,-0.6114
0.168,0.776,0.057,-0.743
0.199,0.801,0.0,-0.5766
0.0,0.824,0.176,0.8169
0.153,0.847,0.0,-0.7456
0.0,1.0,0.0,0.0
0.102,0.898,0.0,-0.3818
0.0,0.806,0.194,0.5574
0.077,0.772,0.151,0.3586
0.05,0.92,0.031,-0.2023
0.287,0.631,0.081,-0.9331
0.0,0.566,0.434,0.8475
0.072,0.854,0.074,0.0258
0.238,0.762,0.0,-0.3612
0.071,0.929,0.0,-0.296
0.0,0.845,0.155,0.7901
0.079,0.921,0.0,-0.34
0.03,0.69,0.28,0.8901
0.171,0.829,0.0,-0.8169
0.17,0.83,0.0,-0.6249
0.0,1.0,0.0,0.0
0.192,0.728,0.079,-0.4767
0.0,1.0,0.0,0.0
0.359,0.578,0.064,-0.8658
0.0,1.0,0.0,0.0
0.128,0.872,0.0,-0.6808
0.247,0.753,0.0,-0.8807
0.142,0.747,0.11,-0.2263
0.149,0.681,0.17,0.2516
0.0,1.0,0.0,0.0
0.167,0.833,0.0,-0.3818
0.0,1.0,0.0,0.0
0.15,0.804,0.046,-0.5859
0.162,0.708,0.13,-0.4516
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.249,0.751,0.0,-0.9455
0.041,0.959,0.0,-0.2023
0.0,1.0,0.0,0.0
0.065,0.777,0.158,0.4871
0.0,1.0,0.0,0.0
0.202,0.798,0.0,-0.5106
0.067,0.933,0.0,-0.4497
0.121,0.879,0.0,-0.5517
0.483,0.517,0.0,-0.4215
0.0,0.776,0.224,0.7119
0.0,0.934,0.066,0.2263
0.744,0.256,0.0,-0.4404
0.0,0.931,0.069,0.4404
0.169,0.755,0.076,-0.5204
0.0,1.0,0.0,0.0
0.167,0.756,0.077,-0.6114
0.211,0.625,0.164,-0.1516
0.0,0.934,0.066,0.34
0.0,0.828,0.172,0.4019
0.179,0.745,0.076,-0.8012
0.0,0.879,0.121,0.5719
0.126,0.68,0.193,0.4696
0.188,0.812,0.0,-0.4588
0.026,0.974,0.0,-0.0516
0.0,1.0,0.0,0.0
0.257,0.743,0.0,-0.9081
0.0,1.0,0.0,0.0
0.046,0.886,0.068,0.2212
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.162,0.838,0.0,-0.7003
0.048,0.718,0.234,0.7536
0.311,0.643,0.046,-0.8126
0.0,1.0,0.0,0.0
0.122,0.811,0.068,-0.4939
0.044,0.925,0.031,-0.1531
0.07,0.756,0.174,0.6597
0.234,0.766,0.0,-0.6705
0.256,0.65,0.093,-0.6124
0.105,0.835,0.06,-0.4404
0.148,0.793,0.059,-0.4995
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.942,0.058,0.0772
0.0,1.0,0.0,0.0
0.0,0.889,0.111,0.6553
0.247,0.753,0.0,-0.8885
0.0,1.0,0.0,0.0
0.081,0.748,0.171,0.4404
0.29,0.57,0.14,-0.4404
0.0,1.0,0.0,0.0
0.0,0.963,0.037,0.0772
0.098,0.678,0.224,0.8436
0.159,0.753,0.088,-0.6771
0.0,0.935,0.065,0.3164
0.074,0.926,0.0,-0.1531
0.266,0.734,0.0,-0.4404
0.0,0.926,0.074,0.4927
0.599,0.401,0.0,-0.6682
0.0,1.0,0.0,0.0
0.364,0.589,0.047,-0.946
0.0,1.0,0.0,0.0
0.118,0.733,0.148,-0.1027
0.036,0.712,0.252,0.9081
0.0,1.0,0.0,0.0
0.239,0.761,0.0,-0.5267
0.139,0.861,0.0,-0.7531
0.0,0.824,0.176,0.4588
0.0,1.0,0.0,0.0
0.043,0.86,0.096,0.4336
0.15,0.696,0.154,0.0258
0.0,1.0,0.0,0.0
0.31,0.69,0.0,-0.9519
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.929,0.071,0.1901
0.0,1.0,0.0,0.0
0.462,0.538,0.0,-0.9517
0.0,0.508,0.492,0.4404
0.097,0.824,0.079,-0.128
0.0,0.823,0.177,0.4215
0.0,0.872,0.128,0.6115
0.0,0.769,0.231,0.8316
0.09,0.829,0.081,0.1531
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.286,0.714,0.0,-0.5574
0.0,0.848,0.152,0.6124
0.029,0.883,0.087,0.5504
0.076,0.828,0.096,0.1531
0.0,1.0,0.0,0.0
0.104,0.549,0.346,0.8316
0.289,0.587,0.124,-0.5378
0.0,1.0,0.0,0.0
0.064,0.881,0.055,-0.101
0.203,0.694,0.103,-0.0451
0.174,0.714,0.112,-0.34
0.0,0.949,0.051,0.4019
0.0,0.827,0.173,0.6705
0.0,0.783,0.217,0.5574
0.055,0.945,0.0,-0.34
0.0,0.722,0.278,0.4019
0.113,0.887,0.0,-0.5106
0.145,0.782,0.073,-0.3182
0.13,0.87,0.0,-0.4019
0.091,0.909,0.0,-0.3818
0.093,0.819,0.089,-0.0258
0.0,1.0,0.0,0.0
0.117,0.737,0.146,0.354
0.0,0.712,0.288,0.4995
0.0,1.0,0.0,0.0
0.077,0.923,0.0,-0.3612
0.206,0.737,0.058,-0.7531
0.0,1.0,0.0,0.0
0.0,0.71,0.29,0.8398
0.07,0.93,0.0,-0.2732
0.171,0.62,0.209,0.128
0.0,0.836,0.164,0.4466
0.0,1.0,0.0,0.0
0.165,0.795,0.041,-0.7506
0.126,0.874,0.0,-0.5994
0.183,0.817,0.0,-0.8225
0.156,0.75,0.094,-0.25
0.253,0.747,0.0,-0.9161
0.0,1.0,0.0,0.0
0.074,0.739,0.187,0.4404
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.048,0.798,0.153,0.6874
0.0,0.909,0.091,0.128
0.341,0.659,0.0,-0.4767
0.089,0.796,0.115,0.1306
0.106,0.856,0.037,-0.4588
0.0,1.0,0.0,0.0
0.144,0.733,0.123,0.0772
0.0,1.0,0.0,0.0
0.11,0.89,0.0,-0.1531
0.167,0.833,0.0,-0.8481
0.14,0.86,0.0,-0.4767
0.189,0.811,0.0,-0.5994
0.09,0.882,0.028,-0.3595
0.0,0.784,0.216,0.7003
0.0,0.941,0.059,0.3182
0.239,0.705,0.057,-0.7906
0.0,1.0,0.0,0.0
0.311,0.632,0.056,-0.8979
0.0,1.0,0.0,0.0
0.119,0.762,0.119,0.0
0.0,0.9,0.1,0.4404
0.0,0.912,0.088,0.3612
0.098,0.902,0.0,-0.34
0.0,0.841,0.159,0.5267
0.061,0.739,0.2,0.6476
0.16,0.741,0.098,-0.6249
0.152,0.714,0.134,-0.2023
0.25,0.651,0.099,-0.9057
0.0,1.0,0.0,0.0
0.0,0.734,0.266,0.4404
0.054,0.9,0.046,-0.0772
0.257,0.743,0.0,-0.7906
0.0,0.894,0.106,0.4939
0.0,1.0,0.0,0.0
0.245,0.701,0.054,-0.8516
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.157,0.843,0.0,-0.4215
0.053,0.817,0.13,0.6124
0.252,0.682,0.066,-0.8115
0.074,0.926,0.0,-0.3597
0.362,0.638,0.0,-0.5267
0.0,1.0,0.0,0.0
0.12,0.719,0.162,0.1779
0.086,0.747,0.167,0.34
0.304,0.696,0.0,-0.5859
0.087,0.844,0.069,-0.1779
0.183,0.749,0.068,-0.5432
0.0,0.838,0.162,0.4019
0.155,0.845,0.0,-0.296
0.136,0.864,0.0,-0.296
0.073,0.851,0.076,0.0258
0.08,0.92,0.0,-0.1027
0.0,1.0,0.0,0.0
0.137,0.772,0.09,-0.4784
0.0,0.826,0.174,0.5859
0.0,0.886,0.114,0.2023
0.0,0.791,0.209,0.4404
0.076,0.924,0.0,-0.2023
0.0,0.724,0.276,0.891
0.052,0.898,0.05,-0.0258
0.041,0.807,0.152,0.6523
0.104,0.798,0.098,-0.0772
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.253,0.747,0.0,-0.7269
0.124,0.734,0.141,0.0772
0.0,1.0,0.0,0.0
0.042,0.878,0.08,0.4588
0.0,1.0,0.0,0.0
0.213,0.787,0.0,-0.4019
0.0,0.728,0.272,0.5938
0.0,1.0,0.0,0.0
0.0,0.921,0.079,0.2044
0.0,1.0,0.0,0.0
0.18,0.82,0.0,-0.296
0.103,0.897,0.0,-0.4215
0.209,0.724,0.067,-0.8025
0.147,0.629,0.224,0.2709
0.271,0.674,0.055,-0.8979
0.0,1.0,0.0,0.0
0.216,0.733,0.051,-0.8516
0.0,0.826,0.174,0.6369
0.142,0.858,0.0,-0.7293
0.0,0.748,0.252,0.9027
0.12,0.88,0.0,-0.7057
0.088,0.912,0.0,-0.3818
0.172,0.828,0.0,-0.4003
0.0,0.775,0.225,0.4404
0.072,0.854,0.074,0.0258
0.118,0.882,0.0,-0.34
0.166,0.761,0.074,-0.4767
0.0,1.0,0.0,0.0
0.161,0.839,0.0,-0.3182
0.0,1.0,0.0,0.0
0.249,0.585,0.166,-0.4019
0.185,0.733,0.082,-0.5423
